date,commodity,price
2024-06-01,KETELA POHON,3500.0
2024-06-01,MIE INSTANT Indomie rasa kari ayam,3000.0
2024-06-01,MINYAK GORENG Fortune,17000.0
2024-06-01,MINYAK GORENG Minyak Kita,14000.0
2024-06-01,PISANG AMBON,10222.333333333334
2024-06-01,SUSU BUBUK Dancow Vanila,54667.0
2024-06-01,SUSU BUBUK SGM Vanila,45000.0
2024-06-01,SUSU KENTAL MANIS Merk Frisian Flag Vanila,12667.0
2024-06-01,TAHU PUTIH,16000.0
2024-06-01,TELUR  Telur Ayam Broiler/Ras,30400.0
2024-06-01,TELUR  Telur Ayam Kampung,91000.0
2024-06-01,TEMPE,11833.0
2024-06-01,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2024-06-01,UDANG BASAH UK. SEDANG,80000.0
2024-06-02,BAWANG BOMBAY,45000.0
2024-06-02,BAWANG MERAH Lokal,49999.666666666664
2024-06-02,BAWANG PUTIH HONAN,40000.0
2024-06-02,BERAS MEDIUM Matahari,14333.333333333334
2024-06-02,BERAS MEDIUM Sendok,14333.333333333334
2024-06-02,BERAS PREMIUM 118/AAA,14400.0
2024-06-02,BERAS PREMIUM RM,14400.0
2024-06-02,CABE MERAH Besar,60778.0
2024-06-02,CABE MERAH Keriting,60778.0
2024-06-02,CABE RAWIT Hijau,53111.0
2024-06-02,CABE RAWIT Merah,45778.0
2024-06-02,DAGING Daging Ayam Broiler (Bersih),28667.0
2024-06-02,DAGING Daging Sapi Paha Belakang,131667.0
2024-06-02,DAGING Daging Sapi Paha Depan,131667.0
2024-06-02,DAGING Daging Sapi Sandung Lamur,118333.0
2024-06-02,DAGING Daging Sapi Tetelan,83333.0
2024-06-02,GARAM BERYODIUM Halus,10000.0
2024-06-02,GULA PASIR CURAH Curah,17000.0
2024-06-02,GULA PASIR CURAH PSM,19000.0
2024-06-02,IKAN ASIN TERI,80000.0
2024-06-02,IKAN SEGAR Kembung,30000.0
2024-06-02,IKAN SEGAR Tongkol,22778.0
2024-06-02,JERUK LOKAL,24333.0
2024-06-02,KACANG KEDELAI Impor,15167.0
2024-06-02,KACANG-KACANGAN Kacang Hijau,23667.0
2024-06-02,KACANG-KACANGAN Kacang Tanah,28000.0
2024-06-02,KETELA POHON,3500.0
2024-06-02,MIE INSTANT Indomie rasa kari ayam,3000.0
2024-06-02,MINYAK GORENG Fortune,17000.0
2024-06-02,MINYAK GORENG Minyak Kita,14000.0
2024-06-02,PISANG AMBON,10444.666666666666
2024-06-02,SUSU BUBUK Dancow Vanila,54667.0
2024-06-02,SUSU BUBUK SGM Vanila,45000.0
2024-06-02,SUSU KENTAL MANIS Merk Frisian Flag Vanila,12667.0
2024-06-02,TAHU PUTIH,16000.0
2024-06-02,TELUR  Telur Ayam Broiler/Ras,30400.0
2024-06-02,TELUR  Telur Ayam Kampung,91000.0
2024-06-02,TEMPE,11833.0
2024-06-02,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2024-06-02,UDANG BASAH UK. SEDANG,80000.0
2024-06-03,BAWANG BOMBAY,45000.0
2024-06-03,BAWANG MERAH Lokal,48333.0
2024-06-03,BAWANG PUTIH HONAN,40000.0
2024-06-03,BERAS MEDIUM Matahari,14000.0
2024-06-03,BERAS MEDIUM Sendok,14000.0
2024-06-03,BERAS PREMIUM 118/AAA,14400.0
2024-06-03,BERAS PREMIUM RM,14400.0
2024-06-03,CABE MERAH Besar,60667.0
2024-06-03,CABE MERAH Keriting,60667.0
2024-06-03,CABE RAWIT Hijau,53000.0
2024-06-03,CABE RAWIT Merah,44667.0
2024-06-03,DAGING Daging Ayam Broiler (Bersih),28667.0
2024-06-03,DAGING Daging Sapi Paha Belakang,131667.0
2024-06-03,DAGING Daging Sapi Paha Depan,131667.0
2024-06-03,DAGING Daging Sapi Sandung Lamur,118333.0
2024-06-03,DAGING Daging Sapi Tetelan,83333.0
2024-06-03,GARAM BERYODIUM Halus,10000.0
2024-06-03,GULA PASIR CURAH Curah,17000.0
2024-06-03,GULA PASIR CURAH PSM,19000.0
2024-06-03,IKAN ASIN TERI,80000.0
2024-06-03,IKAN SEGAR Kembung,30000.0
2024-06-03,IKAN SEGAR Tongkol,23667.0
2024-06-03,JERUK LOKAL,24333.0
2024-06-03,KACANG KEDELAI Impor,15167.0
2024-06-03,KACANG-KACANGAN Kacang Hijau,23667.0
2024-06-03,KACANG-KACANGAN Kacang Tanah,28000.0
2024-06-03,KETELA POHON,3500.0
2024-06-03,MIE INSTANT Indomie rasa kari ayam,3000.0
2024-06-03,MINYAK GORENG Fortune,17000.0
2024-06-03,MINYAK GORENG Minyak Kita,14000.0
2024-06-03,PISANG AMBON,10667.0
2024-06-03,SUSU BUBUK Dancow Vanila,54667.0
2024-06-03,SUSU BUBUK SGM Vanila,45000.0
2024-06-03,SUSU KENTAL MANIS Merk Frisian Flag Vanila,12667.0
2024-06-03,TAHU PUTIH,16000.0
2024-06-03,TELUR  Telur Ayam Broiler/Ras,30400.0
2024-06-03,TELUR  Telur Ayam Kampung,91000.0
2024-06-03,TEMPE,11833.0
2024-06-03,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2024-06-03,UDANG BASAH UK. SEDANG,80000.0
2024-06-04,BAWANG BOMBAY,45000.0
2024-06-04,BAWANG MERAH Lokal,48667.0
2024-06-04,BAWANG PUTIH HONAN,40000.0
2024-06-04,BERAS MEDIUM Matahari,14000.0
2024-06-04,BERAS MEDIUM Sendok,14000.0
2024-06-04,BERAS PREMIUM 118/AAA,14400.0
2024-06-04,BERAS PREMIUM RM,14400.0
2024-06-04,CABE MERAH Besar,60667.0
2024-06-04,CABE MERAH Keriting,60667.0
2024-06-04,CABE RAWIT Hijau,52333.0
2024-06-04,CABE RAWIT Merah,45667.0
2024-06-04,DAGING Daging Ayam Broiler (Bersih),30000.0
2024-06-04,DAGING Daging Sapi Paha Belakang,131667.0
2024-06-04,DAGING Daging Sapi Paha Depan,131667.0
2024-06-04,DAGING Daging Sapi Sandung Lamur,118333.0
2024-06-04,DAGING Daging Sapi Tetelan,83333.0
2024-06-04,GARAM BERYODIUM Halus,10000.0
2024-06-04,GULA PASIR CURAH Curah,17000.0
2024-06-04,GULA PASIR CURAH PSM,19000.0
2024-06-04,IKAN ASIN TERI,80000.0
2024-06-04,IKAN SEGAR Kembung,30000.0
2024-06-04,IKAN SEGAR Tongkol,24333.0
2024-06-04,JERUK LOKAL,24333.0
2024-06-04,KACANG KEDELAI Impor,15167.0
2024-06-04,KACANG-KACANGAN Kacang Hijau,23667.0
2024-06-04,KACANG-KACANGAN Kacang Tanah,28000.0
2024-06-04,KETELA POHON,3500.0
2024-06-04,MIE INSTANT Indomie rasa kari ayam,3000.0
2024-06-04,MINYAK GORENG Fortune,17000.0
2024-06-04,MINYAK GORENG Minyak Kita,14000.0
2024-06-04,PISANG AMBON,10000.0
2024-06-04,SUSU BUBUK Dancow Vanila,54667.0
2024-06-04,SUSU BUBUK SGM Vanila,45000.0
2024-06-04,SUSU KENTAL MANIS Merk Frisian Flag Vanila,12667.0
2024-06-04,TAHU PUTIH,16000.0
2024-06-04,TELUR  Telur Ayam Broiler/Ras,30933.0
2024-06-04,TELUR  Telur Ayam Kampung,91000.0
2024-06-04,TEMPE,11833.0
2024-06-04,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2024-06-04,UDANG BASAH UK. SEDANG,80000.0
2024-06-05,BAWANG BOMBAY,41667.0
2024-06-05,BAWANG MERAH Lokal,45000.0
2024-06-05,BAWANG PUTIH HONAN,41667.0
2024-06-05,BERAS MEDIUM Matahari,14000.0
2024-06-05,BERAS MEDIUM Sendok,14000.0
2024-06-05,BERAS PREMIUM 118/AAA,14400.0
2024-06-05,BERAS PREMIUM RM,14400.0
2024-06-05,CABE MERAH Besar,56667.0
2024-06-05,CABE MERAH Keriting,56667.0
2024-06-05,CABE RAWIT Hijau,51667.0
2024-06-05,CABE RAWIT Merah,44000.0
2024-06-05,DAGING Daging Ayam Broiler (Bersih),30000.0
2024-06-05,DAGING Daging Sapi Paha Belakang,131667.0
2024-06-05,DAGING Daging Sapi Paha Depan,131667.0
2024-06-05,DAGING Daging Sapi Sandung Lamur,118333.0
2024-06-05,DAGING Daging Sapi Tetelan,83333.0
2024-06-05,GARAM BERYODIUM Halus,10000.0
2024-06-05,GULA PASIR CURAH Curah,17000.0
2024-06-05,GULA PASIR CURAH PSM,19000.0
2024-06-05,IKAN ASIN TERI,80000.0
2024-06-05,IKAN SEGAR Kembung,30000.0
2024-06-05,IKAN SEGAR Tongkol,25000.0
2024-06-05,JERUK LOKAL,25000.0
2024-06-05,KACANG KEDELAI Impor,15167.0
2024-06-05,KACANG-KACANGAN Kacang Hijau,23667.0
2024-06-05,KACANG-KACANGAN Kacang Tanah,28000.0
2024-06-05,KETELA POHON,3500.0
2024-06-05,MIE INSTANT Indomie rasa kari ayam,3000.0
2024-06-05,MINYAK GORENG Fortune,17000.0
2024-06-05,MINYAK GORENG Minyak Kita,14000.0
2024-06-05,PISANG AMBON,10000.0
2024-06-05,SUSU BUBUK Dancow Vanila,54667.0
2024-06-05,SUSU BUBUK SGM Vanila,45000.0
2024-06-05,SUSU KENTAL MANIS Merk Frisian Flag Vanila,12667.0
2024-06-05,TAHU PUTIH,16000.0
2024-06-05,TELUR  Telur Ayam Broiler/Ras,30933.0
2024-06-05,TELUR  Telur Ayam Kampung,91000.0
2024-06-05,TEMPE,11833.0
2024-06-05,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2024-06-05,UDANG BASAH UK. SEDANG,80000.0
2024-06-06,BAWANG BOMBAY,40000.0
2024-06-06,BAWANG MERAH Lokal,41667.0
2024-06-06,BAWANG PUTIH HONAN,40000.0
2024-06-06,BERAS MEDIUM Matahari,14000.0
2024-06-06,BERAS MEDIUM Sendok,14000.0
2024-06-06,BERAS PREMIUM 118/AAA,14400.0
2024-06-06,BERAS PREMIUM RM,14400.0
2024-06-06,CABE MERAH Besar,51333.0
2024-06-06,CABE MERAH Keriting,51333.0
2024-06-06,CABE RAWIT Hijau,50000.0
2024-06-06,CABE RAWIT Merah,50000.0
2024-06-06,DAGING Daging Ayam Broiler (Bersih),28667.0
2024-06-06,DAGING Daging Sapi Paha Belakang,131667.0
2024-06-06,DAGING Daging Sapi Paha Depan,131667.0
2024-06-06,DAGING Daging Sapi Sandung Lamur,118333.0
2024-06-06,DAGING Daging Sapi Tetelan,83333.0
2024-06-06,GARAM BERYODIUM Halus,10000.0
2024-06-06,GULA PASIR CURAH Curah,17000.0
2024-06-06,GULA PASIR CURAH PSM,19000.0
2024-06-06,IKAN ASIN TERI,80000.0
2024-06-06,IKAN SEGAR Kembung,30000.0
2024-06-06,IKAN SEGAR Tongkol,28333.0
2024-06-06,JERUK LOKAL,25000.0
2024-06-06,KACANG KEDELAI Impor,15167.0
2024-06-06,KACANG-KACANGAN Kacang Hijau,23667.0
2024-06-06,KACANG-KACANGAN Kacang Tanah,28000.0
2024-06-06,KETELA POHON,3500.0
2024-06-06,MIE INSTANT Indomie rasa kari ayam,3000.0
2024-06-06,MINYAK GORENG Fortune,17000.0
2024-06-06,MINYAK GORENG Minyak Kita,14000.0
2024-06-06,PISANG AMBON,10667.0
2024-06-06,SUSU BUBUK Dancow Vanila,54667.0
2024-06-06,SUSU BUBUK SGM Vanila,45000.0
2024-06-06,SUSU KENTAL MANIS Merk Frisian Flag Vanila,12667.0
2024-06-06,TAHU PUTIH,16000.0
2024-06-06,TELUR  Telur Ayam Broiler/Ras,30933.0
2024-06-06,TELUR  Telur Ayam Kampung,91000.0
2024-06-06,TEMPE,11833.0
2024-06-06,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2024-06-06,UDANG BASAH UK. SEDANG,80000.0
2024-06-07,BAWANG BOMBAY,45000.0
2024-06-07,BAWANG MERAH Lokal,46333.0
2024-06-07,BAWANG PUTIH HONAN,40000.0
2024-06-07,BERAS MEDIUM Matahari,14000.0
2024-06-07,BERAS MEDIUM Sendok,14000.0
2024-06-07,BERAS PREMIUM 118/AAA,14400.0
2024-06-07,BERAS PREMIUM RM,14400.0
2024-06-07,CABE MERAH Besar,58667.0
2024-06-07,CABE MERAH Keriting,58667.0
2024-06-07,CABE RAWIT Hijau,51667.0
2024-06-07,CABE RAWIT Merah,48000.0
2024-06-07,DAGING Daging Ayam Broiler (Bersih),30000.0
2024-06-07,DAGING Daging Sapi Paha Belakang,131667.0
2024-06-07,DAGING Daging Sapi Paha Depan,131667.0
2024-06-07,DAGING Daging Sapi Sandung Lamur,118333.0
2024-06-07,DAGING Daging Sapi Tetelan,83333.0
2024-06-07,GARAM BERYODIUM Halus,10000.0
2024-06-07,GULA PASIR CURAH Curah,17000.0
2024-06-07,GULA PASIR CURAH PSM,19000.0
2024-06-07,IKAN ASIN TERI,80000.0
2024-06-07,IKAN SEGAR Kembung,35000.0
2024-06-07,IKAN SEGAR Tongkol,22000.0
2024-06-07,JERUK LOKAL,25333.0
2024-06-07,KACANG KEDELAI Impor,15167.0
2024-06-07,KACANG-KACANGAN Kacang Hijau,23667.0
2024-06-07,KACANG-KACANGAN Kacang Tanah,28000.0
2024-06-07,KETELA POHON,3500.0
2024-06-07,MIE INSTANT Indomie rasa kari ayam,3000.0
2024-06-07,MINYAK GORENG Fortune,17000.0
2024-06-07,MINYAK GORENG Minyak Kita,14000.0
2024-06-07,PISANG AMBON,12000.0
2024-06-07,SUSU BUBUK Dancow Vanila,54667.0
2024-06-07,SUSU BUBUK SGM Vanila,45000.0
2024-06-07,SUSU KENTAL MANIS Merk Frisian Flag Vanila,12667.0
2024-06-07,TAHU PUTIH,16000.0
2024-06-07,TELUR  Telur Ayam Broiler/Ras,30400.0
2024-06-07,TELUR  Telur Ayam Kampung,91000.0
2024-06-07,TEMPE,11833.0
2024-06-07,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2024-06-07,UDANG BASAH UK. SEDANG,80000.0
2024-06-08,BAWANG BOMBAY,45000.0
2024-06-08,BAWANG MERAH Lokal,45555.333333333336
2024-06-08,BAWANG PUTIH HONAN,40000.0
2024-06-08,BERAS MEDIUM Matahari,14000.0
2024-06-08,BERAS MEDIUM Sendok,14000.0
2024-06-08,BERAS PREMIUM 118/AAA,14400.0
2024-06-08,BERAS PREMIUM RM,14400.0
2024-06-08,CABE MERAH Besar,59333.666666666664
2024-06-08,CABE MERAH Keriting,59333.666666666664
2024-06-08,CABE RAWIT Hijau,51667.0
2024-06-08,CABE RAWIT Merah,48000.0
2024-06-08,DAGING Daging Ayam Broiler (Bersih),30000.0
2024-06-08,DAGING Daging Sapi Paha Belakang,133333.66666666666
2024-06-08,DAGING Daging Sapi Paha Depan,133333.66666666666
2024-06-08,DAGING Daging Sapi Sandung Lamur,118888.66666666667
2024-06-08,DAGING Daging Sapi Tetelan,83888.66666666667
2024-06-08,GARAM BERYODIUM Halus,10000.0
2024-06-08,GULA PASIR CURAH Curah,17000.0
2024-06-08,GULA PASIR CURAH PSM,19000.0
2024-06-08,IKAN ASIN TERI,80000.0
2024-06-08,IKAN SEGAR Kembung,35000.0
2024-06-08,IKAN SEGAR Tongkol,21666.666666666668
2024-06-08,JERUK LOKAL,24666.333333333332
2024-06-08,KACANG KEDELAI Impor,15167.0
2024-06-08,KACANG-KACANGAN Kacang Hijau,23667.0
2024-06-08,KACANG-KACANGAN Kacang Tanah,28000.0
2024-06-08,KETELA POHON,3500.0
2024-06-08,MIE INSTANT Indomie rasa kari ayam,3000.0
2024-06-08,MINYAK GORENG Fortune,17000.0
2024-06-08,MINYAK GORENG Minyak Kita,14000.0
2024-06-08,PISANG AMBON,11777.666666666666
2024-06-08,SUSU BUBUK Dancow Vanila,54667.0
2024-06-08,SUSU BUBUK SGM Vanila,45000.0
2024-06-08,SUSU KENTAL MANIS Merk Frisian Flag Vanila,12667.0
2024-06-08,TAHU PUTIH,16000.0
2024-06-08,TELUR  Telur Ayam Broiler/Ras,30400.0
2024-06-08,TELUR  Telur Ayam Kampung,91000.0
2024-06-08,TEMPE,11833.0
2024-06-08,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2024-06-08,UDANG BASAH UK. SEDANG,80000.0
2024-06-09,BAWANG BOMBAY,45000.0
2024-06-09,BAWANG MERAH Lokal,44777.666666666664
2024-06-09,BAWANG PUTIH HONAN,40000.0
2024-06-09,BERAS MEDIUM Matahari,14000.0
2024-06-09,BERAS MEDIUM Sendok,14000.0
2024-06-09,BERAS PREMIUM 118/AAA,14400.0
2024-06-09,BERAS PREMIUM RM,14400.0
2024-06-09,CABE MERAH Besar,60000.333333333336
2024-06-09,CABE MERAH Keriting,60000.333333333336
2024-06-09,CABE RAWIT Hijau,51667.0
2024-06-09,CABE RAWIT Merah,48000.0
2024-06-09,DAGING Daging Ayam Broiler (Bersih),30000.0
2024-06-09,DAGING Daging Sapi Paha Belakang,135000.33333333334
2024-06-09,DAGING Daging Sapi Paha Depan,135000.33333333334
2024-06-09,DAGING Daging Sapi Sandung Lamur,119444.33333333333
2024-06-09,DAGING Daging Sapi Tetelan,84444.33333333333
2024-06-09,GARAM BERYODIUM Halus,10000.0
2024-06-09,GULA PASIR CURAH Curah,17000.0
2024-06-09,GULA PASIR CURAH PSM,19000.0
2024-06-09,IKAN ASIN TERI,80000.0
2024-06-09,IKAN SEGAR Kembung,35000.0
2024-06-09,IKAN SEGAR Tongkol,21333.333333333332
2024-06-09,JERUK LOKAL,23999.666666666668
2024-06-09,KACANG KEDELAI Impor,15167.0
2024-06-09,KACANG-KACANGAN Kacang Hijau,23667.0
2024-06-09,KACANG-KACANGAN Kacang Tanah,28000.0
2024-06-09,KETELA POHON,3500.0
2024-06-09,MIE INSTANT Indomie rasa kari ayam,3000.0
2024-06-09,MINYAK GORENG Fortune,17000.0
2024-06-09,MINYAK GORENG Minyak Kita,14000.0
2024-06-09,PISANG AMBON,11555.333333333334
2024-06-09,SUSU BUBUK Dancow Vanila,54667.0
2024-06-09,SUSU BUBUK SGM Vanila,45000.0
2024-06-09,SUSU KENTAL MANIS Merk Frisian Flag Vanila,12667.0
2024-06-09,TAHU PUTIH,16000.0
2024-06-09,TELUR  Telur Ayam Broiler/Ras,30400.0
2024-06-09,TELUR  Telur Ayam Kampung,91000.0
2024-06-09,TEMPE,11833.0
2024-06-09,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2024-06-09,UDANG BASAH UK. SEDANG,80000.0
2024-06-10,BAWANG BOMBAY,45000.0
2024-06-10,BAWANG MERAH Lokal,44000.0
2024-06-10,BAWANG PUTIH HONAN,40000.0
2024-06-10,BERAS MEDIUM Matahari,14000.0
2024-06-10,BERAS MEDIUM Sendok,14000.0
2024-06-10,BERAS PREMIUM 118/AAA,14400.0
2024-06-10,BERAS PREMIUM RM,14400.0
2024-06-10,CABE MERAH Besar,60667.0
2024-06-10,CABE MERAH Keriting,60667.0
2024-06-10,CABE RAWIT Hijau,51667.0
2024-06-10,CABE RAWIT Merah,48000.0
2024-06-10,DAGING Daging Ayam Broiler (Bersih),30000.0
2024-06-10,DAGING Daging Sapi Paha Belakang,136667.0
2024-06-10,DAGING Daging Sapi Paha Depan,136667.0
2024-06-10,DAGING Daging Sapi Sandung Lamur,120000.0
2024-06-10,DAGING Daging Sapi Tetelan,85000.0
2024-06-10,GARAM BERYODIUM Halus,10000.0
2024-06-10,GULA PASIR CURAH Curah,17000.0
2024-06-10,GULA PASIR CURAH PSM,19000.0
2024-06-10,IKAN ASIN TERI,80000.0
2024-06-10,IKAN SEGAR Kembung,35000.0
2024-06-10,IKAN SEGAR Tongkol,21000.0
2024-06-10,JERUK LOKAL,23333.0
2024-06-10,KACANG KEDELAI Impor,15167.0
2024-06-10,KACANG-KACANGAN Kacang Hijau,23667.0
2024-06-10,KACANG-KACANGAN Kacang Tanah,28000.0
2024-06-10,KETELA POHON,3500.0
2024-06-10,MIE INSTANT Indomie rasa kari ayam,3000.0
2024-06-10,MINYAK GORENG Fortune,17000.0
2024-06-10,MINYAK GORENG Minyak Kita,14000.0
2024-06-10,PISANG AMBON,11333.0
2024-06-10,SUSU BUBUK Dancow Vanila,54667.0
2024-06-10,SUSU BUBUK SGM Vanila,45000.0
2024-06-10,SUSU KENTAL MANIS Merk Frisian Flag Vanila,12667.0
2024-06-10,TAHU PUTIH,16000.0
2024-06-10,TELUR  Telur Ayam Broiler/Ras,30400.0
2024-06-10,TELUR  Telur Ayam Kampung,91000.0
2024-06-10,TEMPE,11833.0
2024-06-10,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2024-06-10,UDANG BASAH UK. SEDANG,80000.0
2024-06-11,BAWANG BOMBAY,45000.0
2024-06-11,BAWANG MERAH Lokal,44000.0
2024-06-11,BAWANG PUTIH HONAN,40000.0
2024-06-11,BERAS MEDIUM Matahari,14000.0
2024-06-11,BERAS MEDIUM Sendok,14000.0
2024-06-11,BERAS PREMIUM 118/AAA,14400.0
2024-06-11,BERAS PREMIUM RM,14400.0
2024-06-11,CABE MERAH Besar,60000.0
2024-06-11,CABE MERAH Keriting,60000.0
2024-06-11,CABE RAWIT Hijau,55000.0
2024-06-11,CABE RAWIT Merah,48667.0
2024-06-11,DAGING Daging Ayam Broiler (Bersih),30000.0
2024-06-11,DAGING Daging Sapi Paha Belakang,136667.0
2024-06-11,DAGING Daging Sapi Paha Depan,136667.0
2024-06-11,DAGING Daging Sapi Sandung Lamur,120000.0
2024-06-11,DAGING Daging Sapi Tetelan,85000.0
2024-06-11,GARAM BERYODIUM Halus,10000.0
2024-06-11,GULA PASIR CURAH Curah,17000.0
2024-06-11,GULA PASIR CURAH PSM,19000.0
2024-06-11,IKAN ASIN TERI,80000.0
2024-06-11,IKAN SEGAR Kembung,28333.0
2024-06-11,IKAN SEGAR Tongkol,22000.0
2024-06-11,JERUK LOKAL,23333.0
2024-06-11,KACANG KEDELAI Impor,15167.0
2024-06-11,KACANG-KACANGAN Kacang Hijau,23667.0
2024-06-11,KACANG-KACANGAN Kacang Tanah,28000.0
2024-06-11,KETELA POHON,3500.0
2024-06-11,MIE INSTANT Indomie rasa kari ayam,3000.0
2024-06-11,MINYAK GORENG Fortune,17000.0
2024-06-11,MINYAK GORENG Minyak Kita,14000.0
2024-06-11,PISANG AMBON,10667.0
2024-06-11,SUSU BUBUK Dancow Vanila,54667.0
2024-06-11,SUSU BUBUK SGM Vanila,45000.0
2024-06-11,SUSU KENTAL MANIS Merk Frisian Flag Vanila,12667.0
2024-06-11,TAHU PUTIH,16000.0
2024-06-11,TELUR  Telur Ayam Broiler/Ras,30400.0
2024-06-11,TELUR  Telur Ayam Kampung,91000.0
2024-06-11,TEMPE,11833.0
2024-06-11,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2024-06-11,UDANG BASAH UK. SEDANG,76667.0
2024-06-12,BAWANG BOMBAY,44000.0
2024-06-12,BAWANG MERAH Lokal,44333.0
2024-06-12,BAWANG PUTIH HONAN,40000.0
2024-06-12,BERAS MEDIUM Matahari,14000.0
2024-06-12,BERAS MEDIUM Sendok,14000.0
2024-06-12,BERAS PREMIUM 118/AAA,14400.0
2024-06-12,BERAS PREMIUM RM,14400.0
2024-06-12,CABE MERAH Besar,68333.0
2024-06-12,CABE MERAH Keriting,68333.0
2024-06-12,CABE RAWIT Hijau,53333.0
2024-06-12,CABE RAWIT Merah,59333.0
2024-06-12,DAGING Daging Ayam Broiler (Bersih),30000.0
2024-06-12,DAGING Daging Sapi Paha Belakang,136667.0
2024-06-12,DAGING Daging Sapi Paha Depan,136667.0
2024-06-12,DAGING Daging Sapi Sandung Lamur,120000.0
2024-06-12,DAGING Daging Sapi Tetelan,85000.0
2024-06-12,GARAM BERYODIUM Halus,10000.0
2024-06-12,GULA PASIR CURAH Curah,17000.0
2024-06-12,GULA PASIR CURAH PSM,19000.0
2024-06-12,IKAN ASIN TERI,80000.0
2024-06-12,IKAN SEGAR Kembung,30000.0
2024-06-12,IKAN SEGAR Tongkol,21667.0
2024-06-12,JERUK LOKAL,21667.0
2024-06-12,KACANG KEDELAI Impor,15167.0
2024-06-12,KACANG-KACANGAN Kacang Hijau,23667.0
2024-06-12,KACANG-KACANGAN Kacang Tanah,28000.0
2024-06-12,KETELA POHON,3500.0
2024-06-12,MIE INSTANT Indomie rasa kari ayam,3000.0
2024-06-12,MINYAK GORENG Fortune,17000.0
2024-06-12,MINYAK GORENG Minyak Kita,14000.0
2024-06-12,PISANG AMBON,10667.0
2024-06-12,SUSU BUBUK Dancow Vanila,54667.0
2024-06-12,SUSU BUBUK SGM Vanila,45000.0
2024-06-12,SUSU KENTAL MANIS Merk Frisian Flag Vanila,12667.0
2024-06-12,TAHU PUTIH,16000.0
2024-06-12,TELUR  Telur Ayam Broiler/Ras,31467.0
2024-06-12,TELUR  Telur Ayam Kampung,91000.0
2024-06-12,TEMPE,11833.0
2024-06-12,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2024-06-12,UDANG BASAH UK. SEDANG,76667.0
2024-06-13,BAWANG BOMBAY,44333.0
2024-06-13,BAWANG MERAH Lokal,44000.0
2024-06-13,BAWANG PUTIH HONAN,40000.0
2024-06-13,BERAS MEDIUM Matahari,14000.0
2024-06-13,BERAS MEDIUM Sendok,14000.0
2024-06-13,BERAS PREMIUM 118/AAA,14400.0
2024-06-13,BERAS PREMIUM RM,14400.0
2024-06-13,CABE MERAH Besar,67333.0
2024-06-13,CABE MERAH Keriting,67333.0
2024-06-13,CABE RAWIT Hijau,56667.0
2024-06-13,CABE RAWIT Merah,56667.0
2024-06-13,DAGING Daging Ayam Broiler (Bersih),30000.0
2024-06-13,DAGING Daging Sapi Paha Belakang,136667.0
2024-06-13,DAGING Daging Sapi Paha Depan,136667.0
2024-06-13,DAGING Daging Sapi Sandung Lamur,120000.0
2024-06-13,DAGING Daging Sapi Tetelan,85000.0
2024-06-13,GARAM BERYODIUM Halus,10000.0
2024-06-13,GULA PASIR CURAH Curah,17000.0
2024-06-13,GULA PASIR CURAH PSM,19000.0
2024-06-13,IKAN ASIN TERI,80000.0
2024-06-13,IKAN SEGAR Kembung,28333.0
2024-06-13,IKAN SEGAR Tongkol,24333.0
2024-06-13,JERUK LOKAL,21667.0
2024-06-13,KACANG KEDELAI Impor,15167.0
2024-06-13,KACANG-KACANGAN Kacang Hijau,23667.0
2024-06-13,KACANG-KACANGAN Kacang Tanah,28000.0
2024-06-13,KETELA POHON,3500.0
2024-06-13,MIE INSTANT Indomie rasa kari ayam,3000.0
2024-06-13,MINYAK GORENG Fortune,17000.0
2024-06-13,MINYAK GORENG Minyak Kita,14000.0
2024-06-13,PISANG AMBON,11333.0
2024-06-13,SUSU BUBUK Dancow Vanila,54667.0
2024-06-13,SUSU BUBUK SGM Vanila,45000.0
2024-06-13,SUSU KENTAL MANIS Merk Frisian Flag Vanila,12667.0
2024-06-13,TAHU PUTIH,16000.0
2024-06-13,TELUR  Telur Ayam Broiler/Ras,31467.0
2024-06-13,TELUR  Telur Ayam Kampung,91000.0
2024-06-13,TEMPE,11833.0
2024-06-13,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2024-06-13,UDANG BASAH UK. SEDANG,65000.0
2024-06-14,BAWANG BOMBAY,45000.0
2024-06-14,BAWANG MERAH Lokal,45000.0
2024-06-14,BAWANG PUTIH HONAN,40000.0
2024-06-14,BERAS MEDIUM Matahari,14000.0
2024-06-14,BERAS MEDIUM Sendok,14000.0
2024-06-14,BERAS PREMIUM 118/AAA,14400.0
2024-06-14,BERAS PREMIUM RM,14400.0
2024-06-14,CABE MERAH Besar,72667.0
2024-06-14,CABE MERAH Keriting,72667.0
2024-06-14,CABE RAWIT Hijau,56000.0
